row ID,row m/z,row retention time,12.mzXML Peak area,6.mzXML Peak area,9.mzXML Peak area,8.mzXML Peak area,11.mzXML Peak area,2.mzXML Peak area,3.mzXML Peak area,15.mzXML Peak area,5.mzXML Peak area,26.mzXML Peak area,18.mzXML Peak area,10.mzXML Peak area,24.mzXML Peak area,14.mzXML Peak area,23.mzXML Peak area,17.mzXML Peak area,7.mzXML Peak area,27.mzXML Peak area,30.mzXML Peak area,21.mzXML Peak area,33.mzXML Peak area,1.mzXML Peak area,4.mzXML Peak area,13.mzXML Peak area,16.mzXML Peak area,25.mzXML Peak area,38.mzXML Peak area,22.mzXML Peak area,29.mzXML Peak area,41.mzXML Peak area,36.mzXML Peak area,39.mzXML Peak area,28.mzXML Peak area,35.mzXML Peak area,45.mzXML Peak area,34.mzXML Peak area,57.mzXML Peak area,20.mzXML Peak area,42.mzXML Peak area,44.mzXML Peak area,19.mzXML Peak area,47.mzXML Peak area,31.mzXML Peak area,54.mzXML Peak area,40.mzXML Peak area,51.mzXML Peak area,37.mzXML Peak area,53.mzXML Peak area,52.mzXML Peak area,48.mzXML Peak area,32.mzXML Peak area,66.mzXML Peak area,46.mzXML Peak area,58.mzXML Peak area,56.mzXML Peak area,50.mzXML Peak area,43.mzXML Peak area,81.mzXML Peak area,69.mzXML Peak area,65.mzXML Peak area,49.mzXML Peak area,67.mzXML Peak area,60.mzXML Peak area,72.mzXML Peak area,63.mzXML Peak area,70.mzXML Peak area,55.mzXML Peak area,68.mzXML Peak area,73.mzXML Peak area,83.mzXML Peak area,82.mzXML Peak area,62.mzXML Peak area,59.mzXML Peak area,71.mzXML Peak area,92.mzXML Peak area,74.mzXML Peak area,75.mzXML Peak area,96.mzXML Peak area,80.mzXML Peak area,78.mzXML Peak area,61.mzXML Peak area,79.mzXML Peak area,95.mzXML Peak area,85.mzXML Peak area,64.mzXML Peak area,84.mzXML Peak area,86.mzXML Peak area,76.mzXML Peak area,87.mzXML Peak area,93.mzXML Peak area,77.mzXML Peak area,99.mzXML Peak area,98.mzXML Peak area,90.mzXML Peak area,111.mzXML Peak area,101.mzXML Peak area,102.mzXML Peak area,89.mzXML Peak area,105.mzXML Peak area,91.mzXML Peak area,97.mzXML Peak area,104.mzXML Peak area,108.mzXML Peak area,110.mzXML Peak area,114.mzXML Peak area,107.mzXML Peak area,100.mzXML Peak area,106.mzXML Peak area,88.mzXML Peak area,113.mzXML Peak area,109.mzXML Peak area,103.mzXML Peak area,116.mzXML Peak area,94.mzXML Peak area,123.mzXML Peak area,112.mzXML Peak area,120.mzXML Peak area,118.mzXML Peak area,135.mzXML Peak area,137.mzXML Peak area,124.mzXML Peak area,115.mzXML Peak area,134.mzXML Peak area,122.mzXML Peak area,129.mzXML Peak area,121.mzXML Peak area,139.mzXML Peak area,125.mzXML Peak area,117.mzXML Peak area,132.mzXML Peak area,126.mzXML Peak area,138.mzXML Peak area,147.mzXML Peak area,141.mzXML Peak area,133.mzXML Peak area,131.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,143.mzXML Peak area,119.mzXML Peak area,140.mzXML Peak area,142.mzXML Peak area,156.mzXML Peak area,153.mzXML Peak area,159.mzXML Peak area,162.mzXML Peak area,130.mzXML Peak area,155.mzXML Peak area,136.mzXML Peak area,149.mzXML Peak area,127.mzXML Peak area,128.mzXML Peak area,145.mzXML Peak area,154.mzXML Peak area,152.mzXML Peak area,ACN.mzXML Peak area,150.mzXML Peak area,158.mzXML Peak area,160.mzXML Peak area,148.mzXML Peak area,157.mzXML Peak area,171.mzXML Peak area,151.mzXML Peak area,168.mzXML Peak area,165.mzXML Peak area,161.mzXML Peak area,164.mzXML Peak area,166.mzXML Peak area,170.mzXML Peak area,174.mzXML Peak area,172.mzXML Peak area,177.mzXML Peak area,167.mzXML Peak area,173.mzXML Peak area,176.mzXML Peak area,163.mzXML Peak area,169.mzXML Peak area,175.mzXML Peak area,
12,415.2109186662946,9.200065619047622,3796368.900999996,2843715.6739999945,2888327.945999997,2820063.3675000016,2992730.7439999995,2508919.802000004,2773745.1850000024,3509163.1784999976,3018445.139500008,3638218.9674999984,3567128.223000006,3422100.7444999963,5469663.7314999895,3026358.519000001,4343437.398499999,3242099.128000005,2918856.6790000075,4461682.229499999,4280118.273500004,4115405.3219999964,3868113.1625000057,2207633.131499998,3523333.907499999,3288144.970000001,3190240.5004999978,4807936.1495,8426487.990499992,4831865.739000007,4334432.578499997,6544314.199499995,4099296.1449999968,5797584.108499996,3135205.167999998,4344696.813500004,8526957.121000001,5164705.855999999,7088731.269,4633972.7384999925,7070134.001499993,7875838.570999998,3991918.035000001,6983350.657999989,4368198.186499997,4703304.4655000055,7483443.95399999,5217840.69499999,3464758.232499994,4004152.2550000064,7882938.161499997,6999061.046500013,4578440.505499997,6705342.29300001,7783742.359000008,4698114.670500005,5181813.869500006,7930159.8774999995,6654858.4930000035,9369067.532999992,8242764.06850001,8719349.598499985,4570500.6405000035,1.0526792392499993E7,6062869.314000001,1.2741522385000002E7,7954755.125000004,1.2369128697999997E7,4650757.301499996,8740379.730499998,1.3327038645500002E7,1.0749307365000013E7,1.3148544049499987E7,5547481.7049999945,6443297.135500009,9974322.082500007,1.3565863596500007E7,6543997.884499992,1.1017856415000001E7,1.3619426544000007E7,1.3116843404000001E7,1.1736889329500005E7,7796398.641000005,9089482.230999997,1.3624551362999989E7,1.1373926822499994E7,1.0888409977499995E7,1.4129460882499997E7,1.3710933203000002E7,1.3019040390500005E7,1.3775859552499983E7,1.1930375404E7,1.2489982869500019E7,9140044.967999967,6548366.751999978,1.2338707833500002E7,1.1109449569999995E7,9319939.06100001,1.0742567561000023E7,1.3349487791000001E7,1.58766767145E7,1.1821526106500011E7,7969860.738000009,9645478.757499982,1.2050449899500009E7,1.4126422918499997E7,1.0679947995000018E7,1.461211657699999E7,9408133.318499973,1.0954098937000012E7,8083664.174500014,0,1.0382034826999996E7,1.1921706078499982E7,1.0672215056500003E7,1.0901517397999994E7,1.4982618791000001E7,9568115.029000016,1.3022986014499977E7,1.0833206057499994E7,8910709.714999981,9817970.000500005,1.5650257761499992E7,1.5134297828000018E7,9878549.65300002,1.0604544392999979E7,1.4358563542999992E7,1.0726136134000001E7,1.0956178829499997E7,1.6077078571500013E7,1.1372360156000003E7,1.7490842841499995E7,1.4444619726000004E7,1.0669507875000015E7,1.2500567061499985E7,1.28618570645E7,1.3345759864499997E7,1.3647337036499996E7,1.5764219158999989E7,1.2919187641499996E7,1.5820364372500032E7,1.105203843899999E7,1.279758414849998E7,1.2215699605499992E7,9089673.465500003,8979734.359000014,9157362.705499994,1.0648727758500008E7,1.6419323210999966E7,0,9759528.3545,1.132900212549999E7,2.020296692600001E7,1.5554703937500035E7,1.1505823477499971E7,8533493.322499992,9649816.177999992,0,1.1666465686999995E7,1.2231062855500009E7,8994369.212000012,9644641.358499987,9738162.876499994,1.2865391408999998E7,8373824.031500002,1.4118815833500009E7,1.3063122328500006E7,8510140.420999989,9340945.024499997,1.0037543292999988E7,1.1723109055500008E7,1.4583821415000008E7,1.355834967449999E7,1.9535640945500005E7,1.0400730889999997E7,1.4517095515999986E7,1.3985421224000001E7,1.3284025117499998E7,1.316769658999999E7,1.3739573170500025E7,
14,437.1929364250702,9.20034546925566,5063943.003999998,3776676.393999997,3850207.8664999986,3828831.3115000036,4036864.511499997,3369613.8655000026,3809219.0460000043,4795703.288999996,3955615.9805000103,4830266.178499997,4811291.714500005,4778687.960999999,7093045.247999995,4173993.6430000025,5756287.540000004,4732030.394500006,4363587.835000008,6282065.806499996,5876753.907500001,5641085.672499995,5513700.364500007,3312178.6305,4891002.7014999995,4494623.668999998,4578907.324999996,6789819.150499997,1.1320848853499988E7,6363178.135000004,5875359.846999997,9000414.631499996,5804154.797499996,0,4631928.1664999975,5868481.399499999,0,7444072.568000004,1.0377387546999998E7,5741874.752999993,9798087.372999996,1.1067737823E7,5474217.504999998,9921339.082499985,5801175.309999994,6990535.311000006,1.101609226199999E7,7765665.919499989,5626986.222999995,6196471.189000006,0,1.0091931020000013E7,6410363.773999993,5061385.869500004,1.1358624284500005E7,0,7613131.853500003,1.1016435159000004E7,1.0086314070500005E7,8284613.186499991,0,6441143.872499997,7247566.270500002,0,7480530.982500004,0,0,0,7472921.372999999,0,0,0,0,4243670.3725,9288506.720000004,0,0,0,0,0,0,0,5989903.730499999,0,0,0,0,0,0,0,0,0,0,6371227.55049999,5515940.721499987,0,0,7369073.571500006,7336384.736500003,0,5648581.129999997,0,5680004.679500002,7477094.097999984,0,0,7952034.418000009,0,7474432.297999992,0,0,0,0,8839763.358499989,0,0,0,7215004.135000006,0,0,8475929.00599999,9944308.068999993,1.1031897322999999E7,0,0,8533282.939499997,1.1265021200999994E7,8808286.343500001,0,1.2107250667000003E7,0,0,1.0631621751E7,9708179.669500016,0,0,0,1.0699933572E7,1.3064357055999985E7,1.2028243254999992E7,0,8439309.255999988,0,1.0638832095999999E7,9547702.186,9705268.243500011,1.0285050428E7,0,0,0,0,1.067967359949999E7,0,0,9983707.094499992,9190881.29349999,0,0,0,0,9766033.353500009,1.005244702599999E7,1.0880880199999997E7,1.3068447283499997E7,9233247.318000002,0,0,9073096.542,0,1.0883966797999991E7,1.1458826776500009E7,0,1.4439346065999988E7,0,0,0,1.4065594300500004E7,0,0,1.3744879411500016E7,
16,457.27672732960093,10.471968939393939,1393111.369499997,1257122.6430000046,1450927.709999993,1438086.7139999995,1050343.621000004,1301653.7759999956,1285428.0554999942,1294795.5930000006,1338283.4304999947,884889.9165000011,1366072.9859999907,1167201.4765000057,973756.3105000028,1118999.1280000026,802719.6315000007,967666.4765000001,802542.9104999994,818703.8874999993,1342272.937500004,761813.015000001,513830.05599999975,0,1074707.0739999998,1146230.7350000055,1138326.9834999973,909959.690499995,1465188.7529999935,1125096.3814999976,970862.9990000005,1669979.8510000054,1074485.3174999966,1185029.359000003,942049.5729999995,936930.2235,1062718.662500001,895268.8649999945,1329003.743499998,958350.5505000006,1253153.3824999959,1395856.4520000042,873231.6870000021,1068533.921499998,843977.6750000006,1348707.4044999937,942939.7070000053,1025023.0059999969,1183341.718500001,1090238.8200000005,1457924.4199999992,1372005.1035000016,894959.107500001,771366.6055000017,1465284.0635000025,1382132.381,1105017.1140000026,1091924.3409999977,993983.8065000055,1263578.5869999975,666743.5514999975,820517.8920000044,1112525.3874999967,771494.6459999993,1520098.397999995,618949.3749999973,1067488.0494999955,683394.8425000022,1404759.8335000009,724760.6815000045,1040360.4254999995,412733.7985000021,681343.728499998,821532.8214999953,1007737.6479999995,715750.8590000017,474686.0600000032,1020247.8514999957,1321382.2294999976,523002.162000002,1282694.8244999936,938419.4634999939,1017176.6870000008,404423.3185000006,795944.7369999989,156247.65600000013,679309.3475000021,944600.4580000022,1002219.569500001,1103645.0220000003,313440.91100000136,417794.677,926416.4549999993,496396.0584999964,515137.29849999765,423000.9104999982,650758.4500000014,435148.6134999999,480503.8509999976,611226.9549999962,210818.38400000008,622715.9175,403744.671999997,486206.41649999854,726758.4914999991,582889.3070000007,875708.998500003,547850.6245000026,524865.3825000004,588130.1339999998,635848.3784999979,752708.7990000051,630828.4914999986,640520.1280000026,524595.985500001,740588.8200000038,691073.2135000031,711126.6400000012,579774.8229999979,895697.1275000033,596075.0720000039,545304.8349999995,1540670.858500003,703356.1864999989,605617.0805000003,576532.9140000014,717968.041000003,654968.3175000038,532971.5769999987,695565.1129999994,648011.7639999982,1139197.476000002,758813.0065000011,417588.45599999826,384525.3174999974,632502.5650000009,629839.2924999992,648290.2660000012,576823.5934999996,380962.1685000004,436912.3015000011,472187.5385000008,467598.841500002,564863.1190000018,804496.5749999983,942103.7670000067,680864.9140000028,821121.5810000015,918464.119500004,712308.6225000012,416201.8330000023,468626.9929999979,1140280.2299999972,922266.2350000025,575900.2569999965,1088743.4720000038,704753.2504999987,0,473321.49749999994,901016.5510000004,804720.8180000054,578384.2660000018,711366.6559999965,1373164.724000006,632692.0264999989,591172.6639999991,719352.1554999988,668122.8129999995,692840.3264999983,759203.1444999964,827091.5140000009,1417587.915499999,994921.8989999982,1053137.5394999953,604940.7274999964,712055.766000001,769636.332000003,781615.1719999998,895582.2699999952,1029259.4799999993,
19,327.17755031585693,8.66387357954545,1227387.0015,1131261.5124999958,1343124.3925000057,1352958.645000004,1138326.5424999965,1269395.7500000044,1224330.6054999966,1219618.2004999968,1000770.9269999997,1018068.1294999988,1450213.531000003,1534064.7690000033,987203.6835000044,1228540.0344999977,972070.8430000041,1179966.6745000004,1174247.0965000016,764104.3324999971,1249139.8950000044,531941.0360000014,495914.9875000001,825364.9779999992,1040888.640000005,1416704.3870000062,1517881.116999998,1136011.8269999993,1521001.308000002,1118884.8504999995,1174582.174499998,1854995.3419999965,1177211.365500004,1402096.9945000047,1136093.4634999956,1053658.669,1557335.2194999978,1075968.5229999982,1443793.6259999992,1008171.598999997,1413761.535500004,1586135.545000005,1010736.9904999986,1384580.0965000016,988072.2264999995,1276039.6515000018,1405449.9514999995,1161114.2420000036,1482604.2665000097,1353453.5654999984,1530178.2195000055,1449604.083000001,1023392.6009999976,741441.0264999999,1654223.87599999,1707161.0450000057,1451350.4240000097,1292304.9395000008,1493005.8100000028,1145285.7810000011,620410.111499999,750443.6325000017,1235443.5539999998,681875.4600000039,1380249.9075000023,641908.3540000014,881370.5429999988,842074.3720000038,1686599.9899999986,792624.5495000007,1098906.3059999987,329006.01400000043,639855.3505000033,896565.1819999968,1413974.7275000035,767625.4419999998,368147.03399999917,1075379.3760000009,1087488.682499993,542645.6485000001,1212649.0829999961,1164938.1070000012,889948.9279999972,511422.9060000002,439861.4155000035,333700.19749999815,689287.0455000016,607841.5625000016,1087838.899999993,1105246.8375000018,535959.7479999989,379614.4564999995,940535.0990000003,349881.0044999992,516988.40849999746,365470.3559999997,654129.4374999979,340605.65050000063,367947.9014999986,467589.3209999998,0,672370.3510000001,502833.9535000005,357867.7734999991,704989.1175000041,579882.6589999977,817444.5999999954,571088.7179999992,418983.4159999963,708160.7174999947,811536.3529999981,769450.3814999998,896963.4420000007,553808.6940000006,662970.3669999987,807763.0644999995,511461.0749999997,1062203.3744999988,573818.4545000006,923667.8064999977,437331.2495000004,448150.440500002,1609514.845999991,979746.9785000045,510376.2869999997,698285.5030000004,883220.2195000021,843836.7239999989,589448.7650000001,1014001.9905000028,606358.927499996,937577.3754999938,722657.6814999974,426035.0390000005,408460.63150000107,550383.1854999971,558582.5120000008,910762.2449999957,291841.4440000003,430937.46899999795,401984.6440000022,658542.5149999992,373014.34100000095,716149.7965000017,1137757.3349999962,1065482.3115000073,923154.4524999963,672293.6390000008,1016072.0570000018,1003181.2789999957,614461.3745000004,444889.92799999623,1298276.662000004,836433.6919999957,714069.1844999979,1234497.9174999911,921349.6650000012,0,383041.5119999995,978214.940999996,1093680.5204999992,754301.7410000043,936841.8420000005,989490.3200000036,937073.8509999998,763502.510999997,871237.9690000039,750187.8844999956,709039.5610000015,1123320.0734999995,1274315.7319999987,1125229.993999998,1194952.5550000062,1332467.947500004,908831.8255000021,1069711.3910000068,1093658.3890000053,1062880.978500001,883924.5300000013,1280146.3434999925,
22,553.2553666109419,12.873119303201513,1468812.7685000019,1091193.8020000001,1053753.6520000005,896920.1699999982,717722.8850000001,1025660.3955000011,1428464.253499998,1435221.7584999986,1080365.8619999995,965166.1640000002,1310500.7210000001,1238141.5279999985,2099091.4200000004,900218.8814999985,1240787.4439999992,1158814.8259999987,570007.1330000005,1680118.066500001,1434159.9074999993,1544402.033999995,1550984.0660000055,671606.2969999985,1001569.284499999,977646.2325000013,1742261.6215000022,1541791.199,2986084.960500001,2372828.751500002,1234487.1085000017,2205791.125000004,1666298.6824999976,2566634.2854999998,1299409.0139999997,1237269.9740000016,3561758.5504999957,2243378.8459999943,2978899.8249999993,1178821.7174999998,3000076.1605,2625722.605999999,1103771.542499996,2235933.6430000006,928582.1639999985,1974115.2670000012,2314075.2024999997,2174251.969000001,667007.5764999995,1405415.9945000007,3009488.2470000023,2906395.5344999996,1633837.8105000018,1640312.020999997,2745992.7775,1663113.7680000002,1843017.272999999,2290896.1550000003,1570527.3069999977,2526550.465500001,2482035.2489999975,2138278.578999995,1387644.5689999997,3562635.650999996,2388775.5760000055,3500726.2704999987,2442337.465500001,4022375.230000003,2415200.644000005,2158265.9164999956,3245935.544500002,3233694.7285000035,3742909.8179999976,1310640.8249999974,2351154.8785000034,2362360.6215000018,3335184.996500008,1783877.1934999963,2904436.227500001,3962323.580500004,3553433.7329999935,3139373.4069999955,3524533.477000003,2228234.900500001,3529235.4225000003,3258631.8655,2787405.421499996,3103700.956499997,3666285.737999999,2934134.081999996,3922538.7720000027,3330731.693999996,3027908.2485000044,1705855.6984999988,1192215.677000003,3339984.0079999994,2762474.2770000086,1815693.941500002,2300188.626999997,3445190.998999999,1447565.0635000032,2451750.382500001,1093696.2364999969,2124889.822000006,2702115.1509999996,2895210.9534999975,2741962.961499995,2822370.317999997,1947637.8459999957,2472374.3235000013,1674118.2599999986,3456487.5190000026,2750363.9929999956,2186569.8120000022,2259969.8119999953,2912992.292499997,3713080.5395000046,2985459.2175000045,3167619.187000002,3292927.816499996,2698749.704500002,2365826.583500006,3779769.3224999974,4728547.790500005,2621805.416999994,2352621.299499997,3274550.6360000013,3238974.5090000033,2714970.2654999928,2868539.6795,2883877.0744999996,4055321.7560000047,3359255.054500002,2604747.363000005,3053612.7380000018,3701231.1500000027,2973290.3630000055,2653741.6084999964,3034087.490000005,2496835.098000001,2911391.545999999,2563273.8375000046,3358483.3279999974,2213891.905000001,2732359.500499989,2722371.5594999962,2810472.1249999944,3281066.0784999984,3579701.6999999904,2917180.091,2175314.405999997,2380410.9775000103,4609782.964999996,3049081.3509999914,1964109.4044999962,2983077.1904999954,2282109.684000008,0,3258307.067500006,3124957.8199999956,3008548.065500002,2598823.538,2981632.250499995,3335456.6370000048,2108805.4179999954,4197141.759999999,3976959.780999999,2344789.3140000077,2566141.580500005,3749833.182000008,2246324.697499995,3512099.1344999997,3167245.5195000037,4558710.986000008,2556429.725,2920444.5375000034,2919566.2064999943,3692961.1779999994,3382876.1974999965,2959732.255499998,
23,119.08596249284416,9.200256609195407,2449515.699999998,1816301.7919999987,1833294.7909999976,1781518.6490000014,1873296.4744999988,1657596.8960000027,1848230.2975000003,2273193.4294999973,1975216.7765000048,2310151.579499999,2227144.7385000032,2151397.8589999983,3491597.1384999985,1911893.8064999995,2748742.016500002,2080582.5435000034,1806977.419000005,2856965.209999997,2643706.552000001,2640826.8354999963,2429583.011000006,1480944.7964999992,2282367.3479999998,2060039.1400000008,2042865.283499999,3028023.0800000005,5457696.729499992,3067316.6690000035,2713836.8864999996,4168530.028499997,2564327.0819999985,3732841.7229999984,1927436.962499998,2690542.6604999993,5459654.558000001,3155883.966,4502585.839500003,2876204.842999998,4449141.473499999,5091874.418499997,2440994.887500001,4443752.724499994,2667393.8754999973,2966251.655000001,4796671.810999994,3269479.150499996,2124928.6664999966,2470875.7510000025,4978451.739499996,4398886.159500008,2860829.629999996,3827992.4165000073,4936850.500500005,2928952.732000003,3275631.3085000035,4951089.576000001,4126757.4045000006,5638083.179999992,4908849.226000007,5001891.452999999,2831688.050500001,6369453.062499998,3764488.360000002,7349485.3985,4743725.420500003,7272671.958499999,2955959.607499999,5095503.431499997,8008779.83,6414217.203500009,7911284.722999991,3075034.6489999974,3862323.2810000055,5765812.343000007,8364324.986500004,3683245.190999995,6629738.981000009,8431115.556000004,7891909.5815,6816985.686000003,4661227.853000003,5309905.421000003,8176836.0969999945,6804606.1860000035,6265088.112499997,8423955.446499996,8372038.728500001,7611402.115999997,8586534.637999991,7204644.759500005,7460045.748500013,5929141.857999978,4064118.412499986,7428363.893500003,6285501.937499998,5898778.418999999,6848592.985000015,8162851.627999998,7295733.219000003,7044268.935500006,4378058.127500003,6018873.043499981,6624286.373,8135232.794499996,6043923.747500006,8192347.502499991,5861127.513499983,5486673.929000001,4773199.384000009,0,5946291.6724999985,7501172.220499988,6109146.2245,6464633.201499997,8644051.288500005,5397884.733000012,7444988.206499986,6258954.822999994,5301268.762499991,5770444.767500006,9363776.646999998,8788004.29650001,5734160.448000011,6117996.626499986,8649577.575999998,6063454.74,6600448.900499995,9861813.955500005,6579149.236500007,1.0477919824499998E7,8303576.245499998,6556982.040500012,7580976.980999991,0,7885389.710999996,8358114.712000001,9915543.549999991,7770672.178999997,9820303.61800002,6312615.055999995,7671569.086499987,7580288.272499993,5236227.284000007,5428018.259500012,5592663.071499999,6371691.843500006,9863332.02899998,0,5784051.256,6877036.592499993,1.2279734336500006E7,9521284.980500024,7160784.700499981,5219616.730999992,5761332.071999996,0,7073727.589499999,7693565.454000012,5361321.916500006,5743055.461999996,5679719.4329999965,7649842.146999996,5109528.815,8619368.563499996,8137716.613000005,5230118.624999993,5588042.572500002,6120673.228499993,7099124.022500004,8894532.436000008,8060374.087499994,1.2310174288999999E7,6118670.031499996,8953482.400999987,8494448.521,8212969.473000002,7801008.254999992,8251755.241000015,
25,629.3716957785866,16.715572632575775,825783.9134999982,532848.6199999956,510018.4094999955,594757.9100000059,479011.9614999987,1552197.4670000058,1470544.109500012,689862.3004999902,1777343.300999996,589055.2149999996,839761.8870000128,513127.2274999976,1124155.6040000084,664202.8289999969,777378.3105000022,896526.0230000031,323447.94250000064,963229.0095000077,706624.8519999952,988218.929499991,736616.0890000074,952264.1234999902,1357566.3969999996,506784.7645000047,376089.64899999334,1070801.4060000167,2433517.5489999973,436993.7439999954,743834.1339999916,2081592.4619999982,706702.6875000007,1895294.642999992,384160.4505000031,879903.1615000076,2548264.7980000232,0,1454925.9204999867,497503.64649999613,2181078.484499993,2040827.118500016,943844.2279999909,1680029.5564999871,548294.5370000046,1442206.2045000002,1770149.1519999956,1267906.580999993,615675.0885000064,1354324.9800000102,1026083.2614999911,2369816.6920000007,496190.09400000266,1017257.5309999915,1309475.44199999,915988.5089999964,1067782.838500011,1202675.5685000124,888161.1170000044,1747273.3630000195,1217692.2854999928,670720.8500000099,1070526.290999988,653935.5349999971,1240639.1104999876,2258283.5969999908,1255373.014500002,752394.9410000087,746011.5804999929,739657.7949999986,1643781.8949999858,1963143.681000012,2078097.905500024,643400.7349999922,1397433.2045000005,1314917.2965000158,2274113.9899999998,1018607.048,1499706.9330000004,2819975.144999966,1684817.5060000012,1663137.9024999915,441741.7704999991,1345338.4139999936,2857313.811499971,2031357.9064999898,851881.1884999985,1847357.1745000014,2152729.502499987,1735968.6944999872,2312209.3725000047,2010171.5554999907,1896969.2729999903,1592424.9589999977,1471411.9549999954,2087454.2359999982,1599040.5915000062,1772440.3829999918,1333574.1325000038,2077694.4045000046,603007.5729999954,1661512.2620000057,872814.8314999912,1389936.4169999994,2149453.883000019,2370307.1419999916,1414341.4050000082,2071664.697500022,1436107.1110000096,1137744.9059999941,882771.002000001,1964050.849500004,1061880.9959999954,1601757.7790000152,1457671.3175000139,1718888.7869999984,2625002.775500005,793592.6560000032,2165306.329500007,1527556.0574999948,1477071.441499999,1950190.2264999885,1242305.9825000023,1488097.8990000125,1769422.718,1345748.737999992,1538910.0219999875,1189055.9045000016,1886143.6954999967,1693034.2884999823,1905702.231,3056223.134499997,1401804.2320000087,1890835.8359999855,2360909.0619999925,2737295.7455000174,1765366.0284999902,1318072.7509999967,1947554.5540000098,1910577.1029999964,2102502.330999995,1309574.798499989,2502114.884999996,1222873.8219999943,1208530.5449999988,1804333.7380000178,1425991.9244999988,2176230.116000009,1932104.1984999888,1722598.5255000126,1329718.4029999985,1591672.4095000084,1783308.5080000162,2012063.780000007,1267728.8104999973,817795.1914999977,1479440.124000018,0,2282384.330999985,1523667.4450000005,914943.0369999973,1170530.0800000008,1518177.3759999892,1568882.0765000046,1246184.6209999935,2767230.5254999953,2512694.619999965,1067792.0779999983,1283126.0644999924,1511109.3654999905,1404759.8110000072,2249976.341500009,1622180.9720000348,2605414.0140000144,1597494.2919999922,1775725.6994999968,1466197.2069999932,2265385.9665000136,1581877.6465000156,1311603.1300000018,
26,480.3077496696921,10.962873627450978,1032224.6674999963,366156.2235000018,1205614.8534999986,793012.9045000018,312706.8505000005,750743.7510000003,754262.4764999981,463559.86299999984,786010.1905,152614.00099999987,660475.3754999986,1845585.5694999974,908461.9605000038,347795.1599999992,103079.42850000014,448140.7025000002,1840248.1185000036,438867.8570000006,1063218.8810000017,403741.20299999835,355809.0579999987,1171775.7205000003,972883.6164999984,1545440.0159999996,2076187.3629999969,1207678.764000003,1031231.9189999986,1562964.7474999942,275851.9929999999,572197.8550000024,1144277.9490000035,606887.8490000016,911556.7165000015,266569.5120000005,520236.1560000003,1495019.5775000008,875713.6085000046,79077.52400000006,730251.8985000002,681386.9720000037,1178581.8975,317149.69600000116,881599.0040000025,698189.7585000015,597942.3365000002,488737.9419999983,1071144.471000001,382221.7840000015,1474570.898500002,359570.5245000001,0,480103.0045000008,1649341.431499998,1427031.0964999967,318669.74600000115,333988.1569999993,852222.9134999992,1327075.5134999978,959040.5944999992,487175.4354999984,1155011.2449999969,1164106.2290000012,1216899.2545000017,1163753.4054999982,279243.46850000124,1446872.3820000044,1717601.1280000026,180534.8539999991,1310444.8660000039,0,0,436983.04000000184,405982.91249999905,187690.3239999998,615947.3059999985,804973.3089999994,391746.1620000007,286971.06549999834,1599506.9720000054,1370100.0230000007,2667322.3830000036,599584.9135000008,1231486.9804999987,0,1463147.8069999986,0,0,1142817.498499997,0,845988.3805000002,518895.4329999988,893570.1119999986,478929.48849999957,1022978.1880000018,961006.0689999978,364344.93399999896,717540.3029999993,1134513.3674999985,625600.8635000034,1501137.893000001,1190712.994499996,435563.87499999866,1594470.2265000013,467793.0415000005,1084152.4490000005,392228.1220000018,1247986.516500003,2561553.5340000056,1354422.6530000013,357152.8195000014,2639693.803000007,1098235.423499995,923167.1220000008,1668029.8895000014,1062164.9284999971,3506071.8325000014,1327507.3410000002,1650698.1615000034,654360.6940000022,402262.71749999974,3116841.902499986,2953439.624999999,959649.6440000029,425250.7030000014,1104128.4270000032,2031427.9214999897,878229.0240000035,796240.5705000015,497869.5579999986,1016760.416999999,1360927.125500003,658169.4989999993,1121563.4439999955,675857.7299999985,959540.3204999996,512937.7704999987,1541918.7319999987,426265.1690000008,442050.0519999982,683418.9429999992,395989.25649999833,1401462.2244999984,947447.8015000009,975827.6444999989,938117.0555000004,1312418.4615,1778768.3430000034,592664.1885000005,998997.2604999989,333959.88900000043,2086557.884500002,935474.5405000019,1708735.663999998,1908322.3955000034,361347.81400000036,0,742619.2055000016,336355.00500000035,1327188.6549999944,1320914.6715000009,2363101.720999996,1324473.9664999999,1761198.267999998,1133228.3735000012,798722.5415000004,478281.1855000002,338135.0925,1756601.3049999988,1191544.3475000015,1000159.0074999967,1384660.2440000027,406245.53800000105,882933.6485000006,884766.7499999988,453528.31800000125,1399730.774499998,1898601.591000008,2059104.5534999936,
